4781459	231152101
4814003	158635572
4814003	134159429
4814003	229283068
4837580	183186482
4868991	359208026
4922889	227595929
4980418	296407056
5104122	337991437
5167168	337231331
5175489	193243171
5194267	113832239
5206323	280048203
5275004	335549621
5317745	10063109
5328614	138460221
5337383	22736213
5359490	286932794
5370790	344491383
5378891	35391399
5449721	199333319
5449721	310344893
5450903	164397661
5587853	363736014
5591120	187776911
5591120	403534665
5644250	343299064
5695759	320500980
5693452	354326363
5704403	130045445
5706687	234463487
5713160	20741355
5746353	213110617
5796764	318704363
5814944	2561020
5814944	63509093
5814944	29706363
5831187	5312772
5831187	22327923
5882389	386105595
5922785	126298206
5954721	387723755
5956938	360524148
5956938	388421066
5956938	211039764
5989869	391812153
5997502	120466022
6041358	196561211
6098070	326849626
6105687	179749610
6145069	22667958
6178189	369974004
6211708	381944027
6256490	210327276
6304663	378269478
6302708	317028020
6409277	217427588
6448570	338265613
6488167	29858235
6490760	243919130
6500355	386640033
6601153	76660413
6602831	163281699
6698892	295840422
6695056	66185339
6726228	86168694
6729647	2299558
6738749	21986099
6761939	162162098
6784333	191038833
6812529	183177051
6833416	354157026
6837935	107455804
6920475	60089386
6922551	365084708
6930209	116392357
6930209	324593767
6930864	391093693
6934409	218747379
6943778	360287858
6955327	245999927
7015143	52787129
7015143	152422428
7025593	91942521
7092975	60994284
7092975	208770714
7116944	10355002
7122133	227613566
7122133	64736083
7153085	94850231
7186386	261819614
7208272	397980039
7255326	103965070
7266356	64875566
7271655	135209031
7290780	122525814
7316397	240774740
7335275	394100691
7353510	245229122
7387093	110356963
7404087	267810654
7488122	126488651
7494741	169784488
7494741	376756987
7494741	394905888
7494741	263803646
7508961	174455499
7598884	26122378
7597409	161470474
7597409	108731820
7598884	339725973
7640374	71150259
7639010	246768947
7653621	376866034
7653621	69026956
7825509	227287238
7822836	148615414
7858747	300350953
7880642	10575369
7880642	137300803
7880642	220867672
7900060	34921814
7948751	320493685
7958097	8925174
7974842	378681895
8040403	12744197
8041945	19329827
8090435	310496689
8116576	299270820
8117121	113743304
8117121	64988115
8198704	292617059
8224353	43496169
8231529	388861918
8231529	379176880
8314522	402383667
8346750	39550407
8374743	122372053
8389649	108453212
8389649	230253125
8418732	377189123
8420405	325472421
8450692	200906384
8479233	276421997
8482364	348962630
8487599	256848160
8485392	354713445
8489203	392394521
8594274	179764558
8623620	245229122
8681674	246823219
8718923	333398533
8806832	134372308
8806431	125192030
8828571	138378311
8839272	268255529
8849732	24924510
8875433	254657034
8876247	160763382
8959722	116272453
8995710	2402710
9030222	255021527
9060400	133562572
9067594	290821081
9135705	15305009
9140849	271104001
9200113	55404625
9255619	196126013
9259725	317111262
9289138	223343212
9326210	294300107
9328705	158010554
9326210	236350805
9374354	247901482
9437968	84759129
9453191	315082644
9478620	176763657
9486136	178851554
9500482	6117904
9528688	251788514
9528688	229773079
9608487	86337728
9720567	263262179
9761912	265248059
9761912	277565526
9761912	189549683
9767271	319970805
9767271	78351676
9817107	104512463
9871312	282666105
9880796	243911813
9931159	217091142
9937777	103780225
9959902	194291859
9995250	333306324
9997231	276035179
10058686	114006428
10058686	68991762
10077335	254199088
10077335	298093753
10089558	323932665
10120659	327885992
10189559	214934587
10229674	113885017
10290728	92720251
10290728	128816685
10288119	366320763
10317064	242405314
10330066	171485060
10350887	43488456
10373157	198861390
10373157	235156160
10373157	74659452
10403633	278693042
10427721	118590683
10427721	389217062
10463979	356575172
10463979	363760947
10490440	58312161
10741532	4278344
10741532	65154840
10763950	303624985
10810866	136020512
10833245	73055408
10837076	118083337
10896073	316741391
10933455	332135276
10991377	390679431
11011644	375258607
11065843	170889198
11238561	70525333
11238561	187042688
11294407	251202266
11395761	274088733
11458532	115727815
11458532	59304232
11468499	151637450
11535217	140133840
11557202	357902531
11585767	118626768
11621381	401753816
11639937	24993768
11677193	46239957
11677193	71937836
11726584	144191880
11739315	277304512
11786617	31326386
11829406	380501784
11837152	152962759
11857403	11239099
11857403	127151401
11860686	379788379
11912645	195466109
11922482	5207935
11934562	226587457
11935575	24359804
12021075	54142873
12025140	379559704
12021075	373854538
12056970	279847956
12056074	109883851
12063544	392794534
12076312	52985269
12163242	187568779
12163242	49250481
12176447	366072498
12180342	367296877
12247952	37090711
12337163	105577304
12358834	262343958
12383662	7050142
12396240	342372325
12407660	329031993
12418663	26505695
12429107	182803247
12447882	293093916
12463891	277186933
12473474	67255529
12481012	283067805
12488673	266472732
12543666	194784708
12588399	387668912
12636378	390151465
12683817	21749403
12683817	192588724
12704198	344911069
12756123	279845994
12760448	81030960
12782180	101928972
12792961	85635339
12838036	115097362
12843909	362096799
12871491	107341788
12894090	337852016
12916569	78727362
12920811	193909411
12920811	96819691
12952628	156549005
12953376	199501500
12955920	292571155
12979465	337299026
13014429	6635247
13107023	193779094
13137430	209364947
13224063	386002064
13261381	249731561
13268139	238595744
13317448	203435844
13326653	139022517
13363764	100211482
13366518	269730333
13366518	50079651
13366518	322059964
13372258	341650640
13381290	42236154
13386049	141202901
13390446	399662326
13397428	346219534
13440976	110126029
13469035	19211183
13508653	370679784
13559729	290360860
13646547	168270401
13668934	343036989
13691663	37470233
13712458	364272203
13806755	186360308
13848870	84990299
13855296	177545486
13887855	60616783
13974556	353646239
14010679	210506637
14041067	75944013
14054081	15243795
14061640	133153045
14111695	334785555
14105006	319163714
14172013	267728981
14179282	363606903
14242743	129958662
14260183	378583726
14280574	99787651
14290700	247313341
14378215	132648144
14402551	135452252
14402551	351750708
14430484	349918059
14451436	184935489
14481833	277447414
14497800	107014687
14598615	272928745
14648258	153477490
14677184	48815641
14677184	331967743
14677184	19624873
14697145	134670559
14704087	272633385
14704087	381899694
14704087	174002284
14719477	170404921
14755562	338522606
14764965	73877716
14764965	4386604
14816592	130436940
14835802	229250528
14899509	366180043
14900499	270288932
14960495	175239057
14991309	155649558
15048520	34563013
15034653	320683011
15046862	192376630
15094014	67985997
15144058	231011514
15184781	241083626
15200993	60530063
15233206	398055352
15233206	237850741
15298813	370306007
15315005	134497089
15324524	34776154
15349799	293895642
15358330	180390477
15360434	204706298
15390674	171255681
15416291	99894021
15464050	350023790
15470543	146297727
15533064	180712492
15691928	198400340
15727257	274702349
15814260	203753108
15868685	39358163
15947858	38711614
15966233	119046191
15966233	159144678
15966233	92140504
15966233	32611217
15966233	97915349
15966233	82221198
15966233	347356727
15966233	191106608
15971799	276669023
15966233	310917168
15969583	384441918
15971799	107004429
16072714	117211265
16073962	325637453
16081924	119860169
16135559	398915761
16202138	264822208
16201559	351151411
16200791	284508972
16200791	263685490
16219304	141289481
16247944	341252132
16319021	306785113
16326810	39562237
16333055	302379726
16358329	97598383
16392295	2817428
16392295	45617814
16465564	215587466
16482233	404272080
16508260	198400340
16528181	170165938
16557988	94557724
16593366	404225157
16592214	301836080
16596464	210296231
16666127	42310615
16666127	85369036
16664308	367080128
16668520	182479655
16690526	251091909
16690526	295930146
16690526	95135186
16724586	304731722
16734620	147192957
16803793	92943976
16824033	75621462
16824033	296651703
16890151	275423874
16963030	146294154
16968951	239799674
16994801	374094150
17024269	259599653
17105470	75453038
17133398	190774778
17146597	13223486
17167596	137427812
17262115	366364597
17284231	38772019
17310607	326962630
17313949	251443919
17318814	51596676
17324249	10592859
17342035	90493030
17343164	396052821
17350211	178993704
17371941	115902520
17386613	356222452
17420567	231302575
17431164	21182481
17516965	256441840
17625678	112770227
17623949	69144502
17629839	167225561
17628446	187292777
17630727	313486507
17636691	3304526
17707445	198066825
17749064	308268597
17771602	229154407
17777960	266941838
17817549	262034823
17896865	244365979
17924245	175109498
17926949	318515601
17973889	296353023
17977605	2213984
18013862	282758372
18026859	16435660
18069702	181045795
18146380	16016829
18226719	345994290
18234520	56128651
18278970	264544646
18276716	328584877
18414241	78437593
18467617	219679142
18468723	375864275
18466615	44766451
18496701	232132372
18568376	72893658
18568376	352481670
18638880	46875822
18719260	394663803
18719260	145290457
18757142	82509274
18783328	225143768
18785671	102923093
18783328	265131881
18814781	243595681
18877832	130467127
18884572	115346842
18887564	309714654
18952671	248326139
18984627	79818828
19015627	211861454
19022643	363204607
19073339	298538929
19162357	387185356
19218260	306725548
19287737	372220814
19357923	28537607
19428682	153957073
19428682	17315644
19428682	36901775
19484858	195521187
19578848	322156477
19673619	207241827
19724465	29137430
19776395	112817697
19801699	267823418
19801699	5086722
19853974	347406117
19855589	355299735
19855589	341289384
19941737	380299202
19984971	343200978
20051949	86685030
20069535	225124310
20077826	157479877
20088885	165110209
20088885	192029004
20088885	376534131
20088885	39985416
20088885	131265403
20088885	324704915
20083963	397067381
20107951	229461782
20179123	103172325
20315110	347446946
20374831	302018983
20382126	196472220
20399738	100924284
20399738	346754278
20407013	155351535
20412487	56292925
20413099	310860731
20445080	121594991
20529225	13306728
20529225	83009162
20571162	142909350
20594179	331680248
20627093	158514089
20631940	789797
20653433	318802005
20668228	147922719
20668228	46607397
20701294	1049227
20739877	148035003
20753596	30141084
20770294	344418338
20822776	112431825
20822776	203710313
20822776	103089612
20835373	349321271
20861416	33272038
21009562	17752332
21014191	393162583
21069567	149161770
21088342	303392460
21139445	323065252
21152907	154865326
21160469	399226652
21164348	43090791
21164348	244698659
21164348	220125155
21255545	339877722
21306311	142435050
21327019	208284444
21416805	58900978
21443726	357531140
21443726	380928406
21535606	314702846
21542579	227029888
21550820	49002319
21562879	398610887
21577503	82224450
21581898	154945104
21592323	216497740
21625472	198400340
21645393	384305434
21647794	192110105
21700162	228216918
21826926	298547097
21838492	364814026
21858677	171722729
21882439	351300870
21965659	260482162
21979853	80474744
22000176	83428160
22062198	80086740
22087352	329206214
22120910	125792397
22120910	13133066
22131679	127342453
22131679	19693216
22141234	208158841
22188688	339969219
22207419	368103090
22207419	134617393
22259436	344363559
22290921	396932676
22293785	204028355
22292095	56185126
22296164	260336121
22296164	212755537
22296164	370156538
22322462	193191799
22412562	57691067
22429562	122074770
22443097	338157304
22508947	173418616
22508947	287455644
22511204	276636269
22508947	114830030
22520961	135902218
22535984	314400494
22534775	6429672
22572732	368052678
22575016	96250729
22607253	322788866
22627002	105970295
22630793	77476550
22742244	225053490
22752638	373786494
22809028	253791398
22876847	395937352
22907788	17271061
22918378	313357517
22962898	217187947
22978837	347709283
23111298	89882677
23126097	150736734
23184816	353086144
23266483	361021063
23286783	296895689
23305065	270935813
23309257	359174174
23382288	36266314
23400150	241634484
23415898	113869476
23455674	273985587
23499865	283877736
23522071	151746848
23605871	394418119
23616898	68488092
23720770	395614699
23748387	155508668
23784981	394682031
23801221	72242874
23803726	115253639
23863931	48774843
23871139	244342579
23871139	278394358
23928014	295080192
23937230	395375804
23940066	97445786
23950164	208001116
23954930	106288026
24033635	382163115
24091547	356893597
24091547	28085753
24145962	120526937
24193794	322844834
24193794	360461490
24192148	367190595
24233054	256376369
24241804	288535049
24267109	91687194
24324842	12632821
24325033	68360116
24334562	365953351
24440933	18606967
24487493	351107040
24543172	299192630
24572094	30108550
24576912	322451454
24576850	192410537
24595471	342757910
24605113	335501505
24686021	349721588
24721250	103526364
24720457	326300195
24849889	326882008
24867758	159642189
24869780	291981808
24897986	383325233
24911464	192256488
24955430	142034274
25004152	22371246
25008986	126649999
25018209	321310326
25078067	106830636
25149288	257112200
25172582	298682113
25208024	403076696
25314961	159027997
25341318	179567276
25395616	232872385
25445423	302778169
25504615	345408553
25586061	26391185
25587065	77078713
25587065	381643765
25633149	228505787
25655135	160348254
25656767	64621572
25656767	230385365
25655135	162007268
25655135	164459456
25802667	158768793
25803826	177289740
25822465	42654066
25838841	83856166
25894841	364149449
25933952	279165073
25967108	389236037
25985265	284586738
25988037	279989991
26008736	317280534
26018994	148469721
26097558	123905299
26166974	400978037
26166974	375480402
26188137	224459562
26323197	14856427
26323197	331862055
26331077	43914625
26332946	389750965
26332946	383346940
26514983	390090257
26565211	278665836
26567345	154972983
26567345	374978266
26601673	374583017
26601761	69037154
26611205	134235724
26624471	177066390
26619135	11002947
26649832	4724508
26676654	247576549
26706890	142626707
26791414	89950128
26863394	118931865
26887028	180127877
26887028	311847070
26941265	142521123
26960018	299167928
27045948	49640195
27061752	351771182
27061752	94829901
27140329	63057123
27202387	288752509
27212804	284730171
27257414	203840594
27257722	386100127
27265562	158036426
27336668	376956966
27350413	104921350
27372786	169407909
27372786	319959226
27407225	91641763
27417572	170990234
27423285	320785803
27475917	114996654
27494642	287593643
27504713	338417497
27533098	255770057
27568376	162649342
27631071	264938305
27724791	350947168
27776823	43163420
27853936	57651346
27907626	246582630
27923227	167675221
27985131	352591764
27999723	292283225
28016773	386998695
28016773	149502325
28030310	295639876
28034922	38431747
28048499	55472471
28060069	330284612
28072606	341271501
28075068	84429273
28082794	17994466
28095467	51860644
28139476	301896532
28199547	392668743
28200902	320367924
28242193	260896214
28242193	333395919
28271991	144324334
28383290	373701547
28452877	248448786
28499012	42591907
28631389	103818790
28666632	160556158
28666632	25316865
28671378	76291166
28700577	275922825
28715766	103172325
28750600	390602811
28788109	244378522
28795024	392380664
28893114	228156065
28958850	260697343
28998808	388719699
29059892	193532933
29081358	311907141
29081358	396114588
29111493	82769825
29122673	197320667
29153096	243228023
29222438	183756451
29242034	133998586
29240517	247725610
29254222	186599249
29254222	222941806
29282872	28361484
29278767	369637414
29304865	401387964
29314820	182893307
29333144	257999628
29339917	321272900
29380732	156116026
29518110	388443449
29558868	264261904
29564461	120855678
29587501	317728075
29618946	264393521
29699050	121535339
29724565	319013264
29727209	270528529
29750933	158707521
29777309	223016880
29777309	368206036
29852767	184822520
29870240	33288920
29941866	68160484
29952792	229253802
29965871	177369828
29965871	345346868
29978868	308344258
29982061	199111763
30070824	291417067
30110678	346471289
30128257	215549947
30173713	166143885
30179702	95213499
30216484	30708395
30218126	48670090
30224071	190994392
30291018	310044221
30291018	352709775
30291018	232700210
30291018	322701229
30396374	293938238
30405616	359731229
30419994	98570501
30498190	45497249
30519982	301404438
30613047	153145021
30616107	26597349
30647906	331173187
30763937	114300851
30764442	22478987
30764442	373306266
30764442	401343806
30848432	255658091
30878137	177837591
30894282	188040125
30951166	314807256
30968602	673562
30968602	299684411
30968602	363651104
30968602	297577665
30968602	227629513
30968602	271166541
30968602	372457224
30973596	38644408
30973596	250978901
30968602	390454052
30968602	391604536
30968602	233908120
30975008	90419529
30998778	16050550
31002064	314158089
31021652	72217003
31025548	54589329
31046960	96206100
31127984	281351303
31148820	349766793
31228832	201787421
31288903	191656679
31288175	340759788
31301556	40011809
31370114	302670723
31377124	243678384
31379575	259108062
31433920	6317758
31516724	391155069
31529532	287019383
31539297	219267565
31539297	360330336
31539297	373579311
31539297	332984186
31539297	231482816
31539297	132254528
31539297	103971862
31541947	33144787
31798625	195483180
31814980	192586724
31822592	118712665
31856813	351999342
31878489	112971510
31883308	37478415
31886271	16109908
31897278	290245099
31941790	90768386
31963386	107143031
32040035	59515723
32055608	137787943
32058440	185770371
32082332	172621440
32078470	256499189
32102145	284131875
32309206	140489318
32322111	337051803
32372506	63581334
32380098	244229876
32408100	169024481
32414196	258846304
32497834	299838713
32520754	395294600
32560945	323314837
32631966	191105321
32693487	59937489
32696777	38897725
32724938	337164027
32794762	128516298
32807594	394254435
32838902	26418315
32838902	62472005
32838902	224642945
32838902	300454026
32925380	392587421
32967808	234457354
33041274	92836193
33067735	90881558
33086809	183152400
33123101	334865046
33168507	278432568
33182217	129168172
33186760	139964383
33263216	262894528
33263216	307894555
33274890	141382888
33274890	238017771
33274890	58785965
33274890	245223105
33274890	162181364
33322432	140133840
33417691	322440502
33433792	253134554
33462209	199086994
33486807	393303358
33528270	174012484
33537545	395135744
33617273	171327249
33672648	215070970
33799239	277750638
33811732	238844418
33835468	49600484
33842407	344357147
33894170	147241422
34041044	325189342
34053826	27786715
34046525	141435556
34054701	399983799
34070297	86155465
34070297	294822733
34076087	242098839
34076087	12878940
34083118	311525762
34093403	239139054
34128454	365546386
34127546	103456700
34209883	120369292
34209883	384424263
34213602	99138112
34221373	218784750
34221373	331704446
34270892	308770138
34273267	31784308
34299545	50898615
34338932	57458108
34339095	9726855
34339095	54022486
34396073	309627507
34412210	130933517
34454295	47442701
34474358	391714355
34470465	401513300
34555690	40886826
34571944	144549058
34617889	324756445
34622297	322355232
34652517	102226883
34656973	121836785
34679539	281334587
34681845	228877065
34740789	247461853
34784434	12677588
34784991	89954939
34815570	120085330
34823934	335528451
34822887	151043432
34865509	220963324
34978733	103172325
34978733	30708395
34997772	62956569
35055974	239154013
35054504	221384566
35054504	233693989
35116199	276838893
35198290	211924435
35231869	142526447
35336605	266550680
35423693	206014512
35465324	263346838
35490099	281332576
35516702	18937608
35522475	316814154
35537533	281591347
35545588	114547025
35579018	190831161
35579018	232052106
35611396	181593291
35628736	94122
35631140	280937945
35633308	125666923
35650225	139239188
35695244	215739909
35780939	104164028
35792616	240361343
35810523	174512128
35808673	28219403
35830063	49473169
35848994	52112035
35857918	217430718
35854829	233166132
35869286	399823556
35893260	99186615
35894269	220551216
35923720	50097916
36031806	16532193
36110832	291814746
36169105	260899842
36210237	195408938
36210237	386559451
36222355	229889828
36303936	131728535
36308136	194769297
36397033	161752933
36430094	312181406
36444003	382958578
36482006	103520291
36488800	80773034
36482006	320079374
36499600	11893755
36540584	37880614
36540584	342113735
36591491	154121762
36606376	18328142
36606376	80785125
36605183	284520121
36622901	196591030
36637008	259029154
36668708	402751117
36725619	168731878
36755580	345488775
36887449	2695310
36893826	229471809
36934018	93836472
36934018	375670540
36934018	261285450
36975606	173739036
36984615	242200400
37002170	180031738
37002170	146139113
37002170	43395439
37036849	307598131
37110934	14087919
37157997	195849049
37163798	64226573
37159469	77065687
37223902	392263329
37252080	348494229
37443857	227627436
37529991	167998154
37610154	212546262
37610154	168544878
37615878	250059551
37642588	333287706
37682797	78900191
37706393	150697113
37706393	73162653
37789436	256964061
37810987	138901011
37816624	106489537
37858428	337099461
37889907	332946844
37975370	190343586
37987890	390292615
37987890	345487275
38040654	41235002
38053750	69832150
38057139	338516148
38180894	349474085
38229412	88591503
38315344	328084899
38395782	177575455
38433295	182004557
38437296	72578268
38437296	36594984
38473621	179675531
38511321	48836770
38510977	216083603
38563708	251006414
38609357	57391667
38609357	382887334
38609357	150261698
38669780	304234228
38722355	309494293
38765908	398080112
38766884	348844976
38800949	186805084
38802179	217522197
38951852	399068246
38951852	396991598
39104461	371477210
39151370	111361298
39174675	382409197
39281427	327363878
39377497	148767325
39461053	112607534
39513987	182180677
39513987	246665036
39572859	25730856
39599799	265985904
39601299	136329889
39663816	57458379
39698795	279620509
39701623	310778364
39701750	213815450
39754612	374279188
39757747	247251319
39797007	94859511
39807734	165082078
39805007	394539723
39807734	317570843
39856990	197161727
39864348	401671575
39883477	222216391
39893537	199873218
39930847	70763135
39948119	363465187
40037142	26859173
40037142	59897933
40037142	127287530
40037142	127795003
40037142	85455430
40087606	129230279
40087606	42125828
40092165	234822418
40131501	196184205
40170415	134213091
40189377	315494348
40226128	319322970
40236252	284007295
40242891	134177678
40277984	179678106
40332214	187903296
40349607	33555227
40346868	157618510
40356415	116628945
40356415	78685275
40356415	264732212
40356415	216319780
40386419	104762623
40500959	124062495
40542508	95083947
40617849	281755092
40627446	121705493
40657140	251525405
40699057	178644354
40698659	52023298
40718564	188390101
40714250	102916422
40730783	190593047
40778811	103001328
40847359	347464259
40846657	360371281
40875935	152106983
40890697	390086587
40890697	240317162
40890697	236891069
40890697	66035088
40890697	190892644
40905444	10155239
40890697	218611247
40890697	218779631
40906084	154349959
40953296	187390205
41035306	239014700
41059813	118375872
41090881	163551954
41104991	342177067
41116039	67076508
41121860	225728547
41130767	350266107
41149992	103172325
41149992	263645825
41170712	5281181
41206933	104924466
41254745	64709740
41254745	183503329
41254745	221898194
41274109	169443857
41279952	363170373
41364130	156905232
41371260	356470821
41393272	285978230
41405604	228220133
41470907	307313509
41496550	1883799
41537373	299129386
41547180	124655224
41602873	284554932
41676728	197464614
41707571	263484740
41714501	153410784
41720405	19510459
41754661	296899444
41817312	186446215
41866741	385790591
41880475	105437471
41880475	186345918
41880475	22183006
41906121	119180414
42010561	34716382
42010136	373353689
42026768	367676125
42060466	99773714
42094108	212628588
42094108	216070426
42094579	323959887
42115751	379216064
42251953	208034844
42251953	120589819
42283656	375675751
42343267	8092980
42398978	311942438
42416091	144112289
42441759	14713078
42489793	100271766
42577518	87224335
42594816	121438102
42673238	235847486
42718524	35067229
42721825	21469169
42754618	326991500
42768927	52300893
42775447	108451782
42794920	87546522
42805709	146534326
42889478	67449354
42889478	120933714
42918509	249300815
42918509	375617201
42924151	22972830
42938080	269496920
42940665	181388048
42958249	349565699
43017885	80616965
43017885	87073822
43052420	57187185
43054184	228549215
43058189	93024972
43151911	304334081
43199693	126947701
43284045	218285811
43298969	29966134
43360984	146601411
43352680	313262823
43387128	315800206
43414683	314913578
43419762	236688824
43425050	242200400
43433141	234284472
43444368	171566438
43444368	69189053
43444368	364118980
43479115	26144675
43496100	341720831
43528617	236866489
43529756	243094326
43550789	11190567
43555134	24674384
43568823	38574357
43583994	172186194
43589091	56019874
43589091	93860960
43589091	265812463
43589091	384414837
43656683	255383606
43660190	149162269
43726825	53133841
43728701	118255761
43732892	355792396
43752943	105155005
43758451	229403573
43794523	234037619
43849962	286353730
43865507	96387188
43878184	56281943
43956883	137548695
44040790	124299610
44040068	37710365
44099100	134982977
44099010	178267822
44117058	341300913
44139073	33555299
44230059	195674222
44247443	34724096
44250058	143813685
44250058	99747432
44273686	19596379
44276991	302545190
44301822	374362028
44333467	214778424
44348185	140072918
44440298	128534932
44440298	82980209
44446050	27859283
44459851	174693365
44520649	87655865
44528673	325184363
44563155	215652036
44602131	261860794
44611474	148904007
44721372	105233332
44723768	164336390
44723768	331753075
44725594	326454295
44757733	174862284
44786837	24038837
44846289	135570807
44846289	384935710
44892446	291381484
44903898	32500037
44921618	13799498
44982165	175454689
45155348	54024669
45165851	366895857
45180700	224092743
45207371	43796541
45212020	85752677
45210464	213397047
45298406	305613858
45357596	348097771
45369805	113755579
45400510	85968627
45400510	269490620
45433335	197026257
45432979	139606534
45433314	391540935
45461980	253665762
45461980	197740554
45506845	180017472
45506845	64424464
45519992	199588795
45581553	32825819
45643687	51833077
45793384	321609619
45850570	197384852
45899121	341738994
45895890	345243819
45907220	168011153
45925523	179482402
45923821	380657441
45932959	214957773
45946607	155219509
45947220	365024064
46003093	345494807
46005026	227263908
46018427	170938621
46124028	183503329
46135246	381419005
46143156	256187578
46149001	309731001
46202413	182751922
46292873	319489694
46300783	364373497
46341112	146534612
46369857	252716098
46374880	272779044
46446811	46493335
46446811	392124309
46468004	55343839
46480782	254872509
46585839	60962375
46595116	53933774
46616663	246956189
46716683	333434866
46832510	165412253
46868403	83441338
46880765	297043073
46880765	320136692
46880765	48982775
46880765	56120559
46907006	350637311
46907006	20344262
46923532	197390091
46950658	153525200
46960940	25445425
46970851	30767456
46970051	203680624
46986563	58863434
46986563	343251899
46986563	303149844
47086519	58988101
47264561	19698435
47264561	376073006
47268505	14785574
47268505	282571986
47279682	316843741
47301592	335693669
47306157	174896514
47310818	80503952
47325544	370461772
47368432	350822744
47362096	225529633
47369683	275150249
47385917	370015008
47387793	147769883
47387793	144347792
47530985	39670671
47639463	231537005
47647877	388762176
47674214	213703739
47694002	252607435
47743700	333870715
47758082	151305161
47768684	205479207
47768684	234157312
47779606	8663282
47786961	202093831
47786961	255308573
47786961	131353652
47863970	146347199
47883316	155278690
47884415	183001743
47925361	216562056
47994796	20295474
48017741	92386650
48030306	241982751
48068347	86479418
48068347	30708395
48067994	358011501
48068347	352019252
48067994	275004224
48067994	277672944
48082922	110800115
48105848	278404680
48131728	296860288
48131728	145201024
48131728	358787985
48137599	319737927
48193991	317225159
48230522	154800021
48264102	248247266
48535793	63541570
48535793	345350516
48578989	244808602
48599818	402278457
48609932	352769078
48604890	383272352
48612731	317731505
48635870	76234373
48670145	88064472
48679309	196003070
48755597	153370787
48779987	280993298
48796500	184052135
48989037	157714621
48998703	348406719
49029845	285609946
49029845	163434856
49046538	303931005
49073154	67456631
49096049	291270629
49105739	333790406
49112415	260291631
49112415	87240196
49190068	356119760
49314885	303723517
49314885	394233966
49356133	8815308
49468745	299941043
49524948	312742520
49546533	197517111
49623515	220289205
49623515	62924565
49646592	353765810
49728384	349409818
49728422	122951745
49753569	113148482
49795976	158517758
49866487	349521178
49881111	358104269
49900494	106683721
49975880	101755333
50008896	393976291
50008896	378014193
50008896	296953234
50013274	223640513
50013274	377147327
50130837	171789508
50135491	294593079
50138233	114076646
50155528	228057315
50234008	85628996
50223419	120074211
50283673	363812169
50293320	260371057
50329439	152341286
50435212	140534650
50499277	20607127
50507687	33754162
50505056	40058649
50579349	216373759
50593789	139729102
50725863	241467394
50793136	371237650
50831486	261943461
50890069	285259907
50897898	22341840
50912413	34161271
50918812	19405980
50923868	71980503
50923868	339911301
50927401	100862246
50997785	45052160
51025167	138575815
51063758	233832679
51159577	138661006
51197763	95388476
51211831	182065571
51271243	76918319
51343930	182893307
51357386	315199710
51361783	291377807
51361783	154732645
51361783	73440853
51361783	382495941
51361783	253749408
51475639	292244205
